Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
,10014,,new york,242569,new york,
,10013,,new york,237515,new york,
,11232,,new york,1000,kings,
,10038,,new york,24051,new york,
,11231,,new york,41822,kings,
,7723,,new jersey,7500,monmouth,
,10011,,new york,420895,new york,
,7621,,new jersey,15450,bergen,
,10012,,new york,115433,new york,
,10001,,new york,70220,new york,
,11219,,new york,14100,kings,
,11214,,new york,11215,kings,
,7760,,new jersey,14300,monmouth,
,10956,,new york,26045,rockland,
,7650,,new jersey,4000,bergen,
,10018,,new york,52405,new york,
,10119,,new york,2650,new york,
,11224,,new york,1000,kings,
,7740,,new jersey,14800,monmouth,
,10069,,new york,60414,new york,
,10036,,new york,131194,new york,
,7010,,new jersey,3050,bergen,
,12306,,new york,2000,albany,
,10003,,new york,269579,new york,
,11201,,new york,167248,kings,
,10002,,new york,25391,new york,
,7641,,new jersey,13500,bergen,
,11215,,new york,42669,kings,
,10019,,new york,555102,new york,
,7605,,new jersey,2500,bergen,
,11204,,new york,36650,kings,
,12542,,new york,500,orange,
,10023,,new york,655775,new york,
,10010,,new york,181550,new york,
,10110,,new york,1000,new york,
,10020,,new york,31900,new york,
,7750,,new jersey,2500,monmouth,
,10112,,new york,2700,new york,
,7640,,new jersey,2250,bergen,
,10173,,new york,1000,new york,
,10165,,new york,21750,new york,
,10996,,new york,1250,orange,
,10009,,new york,17308,new york,
,10103,,new york,8900,new york,
,11217,,new york,62572,kings,
,10111,,new york,7900,new york,
,10993,,new york,30,rockland,
,10016,,new york,230945,new york,
,10024,,new york,905097,new york,
,12477,,new york,250,ulster,
,10170,,new york,13150,new york,
,11218,,new york,1210,kings,
,7631,,new jersey,72950,bergen,
,10174,,new york,1500,new york,
,7024,,new jersey,22475,bergen,
,10167,,new york,25800,new york,
,12853,,new york,250,warren,
,10172,,new york,3500,new york,
,10171,,new york,16200,new york,
,7020,,new jersey,23950,bergen,
,10153,,new york,73250,new york,
,10154,,new york,42200,new york,
,10017,,new york,486878,new york,
,11223,,new york,10800,kings,
,10152,,new york,3200,new york,
,10994,,new york,250,rockland,
,10927,,new york,522,rockland,
,10025,,new york,251864,new york,
,10022,,new york,607936,new york,
,11205,,new york,18800,kings,
,7626,,new jersey,27024,bergen,
,7670,,new jersey,42300,bergen,
,11230,,new york,24005,kings,
,10115,,new york,250,new york,
,12302,,new york,2235,saratoga,
,11238,,new york,58541,kings,
,12508,,new york,8000,dutchess,
,7624,,new jersey,6600,bergen,
,10021,,new york,955772,new york,
,7627,,new jersey,11037,bergen,
,10065,,new york,353667,new york,
,12946,,new york,1000,essex,
,12186,,new york,12270,albany,
,7648,,new jersey,6800,bergen,
,11226,,new york,5488,kings,
,11225,,new york,2510,kings,
,10027,,new york,29142,new york,
,10026,,new york,18934,new york,
,11211,,new york,3026,kings,
,10028,,new york,747347,new york,
,7632,,new jersey,3700,bergen,
,10128,,new york,1016191,new york,
,11235,,new york,16043,kings,
,10075,,new york,339422,new york,
,10044,,new york,2000,new york,
,10162,,new york,2750,new york,
,10031,,new york,11687,new york,
,7647,,new jersey,2000,bergen,
,11216,,new york,3134,kings,
,10029,,new york,41425,new york,
,11222,,new york,4961,kings,
,11210,,new york,34685,kings,
,10989,,new york,6252,rockland,
,10030,,new york,8122,new york,
,12305,,new york,500,schenectady,
,11206,,new york,15316,kings,
,10032,,new york,4960,new york,
,11229,,new york,10255,kings,
,11101,,new york,33850,queens,
,10039,,new york,5449,new york,
,12303,,new york,3500,schenectady,
,10037,,new york,6706,new york,
,10033,,new york,4272,new york,
,11213,,new york,350,kings,
,10035,,new york,6713,new york,
,11203,,new york,1190,kings,
,11106,,new york,6150,queens,
,10516,,new york,20,putnam,
,7620,,new jersey,32435,bergen,
,10040,,new york,9412,new york,
,11221,,new york,1824,kings,
,10964,,new york,8100,rockland,
,10960,,new york,15300,rockland,
,11102,,new york,5290,queens,
,10452,,new york,2790,bronx,
,10451,,new york,1550,bronx,
,11234,,new york,29250,kings,
,10524,,new york,5853,putnam,
,12507,,new york,500,dutchess,
,12308,,new york,1725,schenectady,
,10034,,new york,1295,new york,
,11237,,new york,3000,kings,
,11104,,new york,7550,queens,
,10566,,new york,1000,westchester,
,12601,,new york,370,dutchess,
,10968,,new york,500,rockland,
,11233,,new york,3332,kings,
,11212,,new york,200,kings,
,10453,,new york,6150,bronx,
,11103,,new york,33481,queens,
,11105,,new york,16051,queens,
,10455,,new york,250,bronx,
,10463,,new york,17670,new york,
,12085,,new york,5400,albany,
,12304,,new york,500,albany,
,11377,,new york,1325,queens,
,11236,,new york,2269,kings,
,10471,,new york,58050,bronx,
,11378,,new york,3200,queens,
,12538,,new york,2700,dutchess,
,12580,,new york,250,dutchess,
,10468,,new york,3725,bronx,
,12084,,new york,1750,albany,
,10457,,new york,250,bronx,
,12590,,new york,400,dutchess,
,11207,,new york,4750,kings,
,11385,,new york,1256,queens,
,10705,,new york,2500,westchester,
,10567,,new york,1000,westchester,
,11370,,new york,13490,queens,
,10520,,new york,3225,westchester,
,11372,,new york,10000,queens,
,12583,,new york,1000,dutchess,
,12572,,new york,200400,dutchess,
,10701,,new york,25,westchester,
,12603,,new york,2098,dutchess,
,12309,,new york,7760,albany,
,10460,,new york,27,bronx,
,10703,,new york,250,westchester,
,11379,,new york,6125,queens,
,11239,,new york,2700,kings,
,11373,,new york,4580,queens,
,10503,,new york,420,westchester,
,10706,,new york,29472,westchester,
,11208,,new york,4225,kings,
,12159,,new york,9088,albany,
,11109,,new york,2950,queens,
,11369,,new york,960,queens,
,10467,,new york,7107,bronx,
,10472,,new york,2500,bronx,
,12148,,new york,500,saratoga,
,12019,,new york,500,saratoga,
,10522,,new york,40050,westchester,
,10533,,new york,37882,westchester,
,12526,,new york,250,columbia,
,10704,,new york,5250,westchester,
,11374,,new york,2750,queens,
,10470,,new york,500,bronx,
,12020,,new york,500,saratoga,
,10473,,new york,1000,bronx,
,10462,,new york,3255,bronx,
,11368,,new york,3978,queens,
,11421,,new york,205,queens,
,10591,,new york,7400,westchester,
,10547,,new york,2700,westchester,
,11416,,new york,250,queens,
,10562,,new york,8170,westchester,
,10469,,new york,550,bronx,
,11694,,new york,2881,queens,
,10466,,new york,250,bronx,
,11375,,new york,53567,queens,
,10710,,new york,11525,westchester,
,11417,,new york,220,queens,
,12571,,new york,7156,dutchess,
,11356,,new york,3750,queens,
,11414,,new york,1500,queens,
,10502,,new york,1250,westchester,
,12054,,new york,24550,albany,
,10461,,new york,270,bronx,
,10579,,new york,1000,putnam,
,11418,,new york,1204,queens,
,10510,,new york,22161,westchester,
,10708,,new york,67258,westchester,
,12203,,new york,8400,albany,
,11415,,new york,1750,queens,
,12051,,new york,515,greene,
,10552,,new york,9165,westchester,
,10475,,new york,1245,bronx,
,11354,,new york,19050,queens,
,10707,,new york,1250,westchester,
,11419,,new york,1900,queens,
,11367,,new york,11950,queens,
,11355,,new york,14300,queens,
,12205,,new york,3600,albany,
,12015,,new york,1000,greene,
,10523,,new york,5900,westchester,
,12158,,new york,550,albany,
,11420,,new york,2000,queens,
,10709,,new york,8125,westchester,
,11435,,new york,2250,queens,
,10607,,new york,2950,westchester,
,11357,,new york,59127,queens,
,10803,,new york,16550,westchester,
,10530,,new york,960,westchester,
,12569,,new york,2325,dutchess,
,12208,,new york,2000,albany,
,10583,,new york,205319,westchester,
,12077,,new york,803,albany,
,11358,,new york,5650,queens,
,11366,,new york,39750,queens,
,12533,,new york,225,putnam,
,11432,,new york,4292,queens,
,10546,,new york,250,westchester,
,11365,,new york,16218,queens,
,10598,,new york,6150,westchester,
,12942,,new york,26950,essex,
,10570,,new york,15730,westchester,
,10464,,new york,2950,bronx,
,10804,,new york,28775,westchester,
,11433,,new york,400,queens,
,10801,,new york,8375,westchester,
,12209,,new york,500,albany,
,12065,,new york,2350,saratoga,
,12943,,new york,750,essex,
,11360,,new york,5950,queens,
,10805,,new york,25786,westchester,
,10606,,new york,2272,westchester,
,10595,,new york,1250,westchester,
,12206,,new york,4260,albany,
,10594,,new york,500,westchester,
,10603,,new york,5000,westchester,
,10514,,new york,66825,westchester,
,11361,,new york,20236,queens,
,11434,,new york,692,queens,
,12866,,new york,30000,saratoga,
,12211,,new york,14990,albany,
,11423,,new york,4200,queens,
,12110,,new york,4650,albany,
,12514,,new york,1000,dutchess,
,10601,,new york,37000,westchester,
,12202,,new york,250,albany,
,11364,,new york,5200,queens,
,11691,,new york,5200,queens,
,11412,,new york,2000,queens,
,12210,,new york,3953,albany,
,12534,,new york,522,columbia,
,10538,,new york,100553,westchester,
,10541,,new york,1600,putnam,
,10605,,new york,10138,westchester,
,11413,,new york,1285,queens,
,12207,,new york,3500,albany,
,11427,,new york,1060,queens,
,11363,,new york,30148,queens,
,12540,,new york,2000,dutchess,
,10604,,new york,4750,westchester,
,11024,,new york,12870,nassau,
,11429,,new york,1510,queens,
,11411,,new york,305,queens,
,11422,,new york,250,queens,
,10543,,new york,65537,westchester,
,11023,,new york,3100,nassau,
,12204,,new york,1750,albany,
,11362,,new york,3300,queens,
,11559,,new york,23320,nassau,
,10549,,new york,49600,westchester,
,11509,,new york,750,nassau,
,12582,,new york,1000,dutchess,
,12144,,new york,3025,rensselaer,
,11021,,new york,29051,nassau,
,11426,,new york,550,queens,
,10528,,new york,35650,westchester,
,11020,,new york,15850,nassau,
,10577,,new york,57626,westchester,
,11005,,new york,250,queens,
,11598,,new york,27050,nassau,
,12033,,new york,500,rensselaer,
,11581,,new york,30,nassau,
,11004,,new york,2750,queens,
,12189,,new york,800,albany,
,12047,,new york,1829,albany,
,12845,,new york,200,warren,
,12106,,new york,250,columbia,
,12118,,new york,1350,saratoga,
,11001,,new york,5700,nassau,
,10504,,new york,58400,westchester,
,11580,,new york,274,nassau,
,11003,,new york,1250,nassau,
,12183,,new york,250,albany,
,11042,,new york,5300,nassau,
,11050,,new york,42275,nassau,
,11557,,new york,4000,nassau,
,10589,,new york,2011,westchester,
,10507,,new york,41050,westchester,
,10580,,new york,97111,westchester,
,11030,,new york,54869,nassau,
,10536,,new york,58406,westchester,
,10512,,new york,250,putnam,
,12545,,new york,55498,dutchess,
,11040,,new york,5500,queens,
,12570,,new york,1750,dutchess,
,12061,,new york,2515,rensselaer,
,10573,,new york,39008,westchester,
,11563,,new york,4500,nassau,
,11565,,new york,6150,nassau,
,11518,,new york,5400,nassau,
,12918,,new york,250,clinton,
,11561,,new york,2138,nassau,
,12180,,new york,2550,rensselaer,
,12184,,new york,1250,rensselaer,
,12182,,new york,1000,rensselaer,
,6831,,connecticut,332361,fairfield,
,12814,,new york,105,warren,
,11552,,new york,515,nassau,
,11576,,new york,38825,nassau,
,12521,,new york,2750,columbia,
,11507,,new york,15,nassau,
,12801,,new york,250,warren,
,11579,,new york,1250,nassau,
,11596,,new york,5005,nassau,
,11530,,new york,57020,nassau,
,11577,,new york,22650,nassau,
,11501,,new york,13250,nassau,
,12198,,new york,200,rensselaer,
,11570,,new york,28470,nassau,
,11572,,new york,500,nassau,
,6830,,connecticut,178144,fairfield,
,10506,,new york,8100,westchester,
,11542,,new york,17958,nassau,
,11550,,new york,5500,nassau,
,11514,,new york,1000,nassau,
,10560,,new york,12065,westchester,
,11510,,new york,750,nassau,
,10518,,new york,12424,westchester,
,11545,,new york,67784,nassau,
,11556,,new york,7900,nassau,
,11568,,new york,60650,nassau,
,12564,,new york,750,dutchess,
,10509,,new york,1000,putnam,
,12932,,new york,1000,essex,
,6807,,connecticut,14401,fairfield,
,11560,,new york,43666,nassau,
,12522,,new york,50,dutchess,
,10597,,new york,500,westchester,
,11520,,new york,600,nassau,
,6878,,connecticut,45550,fairfield,
,10576,,new york,38555,westchester,
,12503,,new york,2700,columbia,
,11590,,new york,5751,nassau,
,12140,,new york,250,rensselaer,
,6870,,connecticut,27915,fairfield,
,6903,,connecticut,56200,fairfield,
,12516,,new york,500,columbia,
,11709,,new york,2000,nassau,
,11765,,new york,5000,nassau,
,11566,,new york,18600,nassau,
,12529,,new york,5400,columbia,
,6905,,connecticut,7250,fairfield,
,10590,,new york,250,westchester,
,6901,,connecticut,44000,fairfield,
,6902,,connecticut,26159,fairfield,
,11753,,new york,53295,nassau,
,12018,,new york,2700,rensselaer,
,11732,,new york,8350,nassau,
,11710,,new york,8650,nassau,
,11801,,new york,11708,nassau,
,12972,,new york,10950,clinton,
,11771,,new york,9680,nassau,
,6906,,connecticut,1000,fairfield,
,6907,,connecticut,250,fairfield,
,12546,,new york,5400,dutchess,
,11756,,new york,11401,nassau,
,12517,,new york,250,columbia,
,12060,,new york,300,columbia,
,12834,,new york,300,washington,
,11791,,new york,61650,nassau,
,6812,,connecticut,3100,fairfield,
,6840,,connecticut,41005,fairfield,
,6877,,connecticut,24110,fairfield,
,11783,,new york,2000,nassau,
,11714,,new york,6150,nassau,
,6820,,connecticut,49421,fairfield,
,12944,,new york,250,clinton,
,11803,,new york,31024,nassau,
,12993,,new york,750,essex,
,11797,,new york,20990,nassau,
,12901,,new york,810,clinton,
,6069,,connecticut,750,litchfield,
,11758,,new york,10406,nassau,
,6757,,connecticut,14955,litchfield,
,6810,,connecticut,2550,fairfield,
,11762,,new york,500,nassau,
,11724,,new york,9450,suffolk,
,12903,,new york,2460,clinton,
,11735,,new york,3450,nassau,
,6785,,connecticut,7650,litchfield,
,6897,,connecticut,10804,fairfield,
,6039,,connecticut,1200,litchfield,
,6850,,connecticut,1722,fairfield,
,12921,,new york,240,clinton,
,6854,,connecticut,5825,fairfield,
,12029,,new york,2600,columbia,
,6068,,connecticut,1000,litchfield,
,12861,,new york,400,washington,
,11701,,new york,1132,suffolk,
,6776,,connecticut,456,fairfield,
,11743,,new york,56020,suffolk,
,12823,,new york,250,washington,
,11747,,new york,43455,suffolk,
,6851,,connecticut,4950,fairfield,
,6801,,connecticut,250,fairfield,
,6804,,connecticut,2750,fairfield,
,6855,,connecticut,500,fairfield,
,6896,,connecticut,6082,fairfield,
,12816,,new york,520,washington,
,11746,,new york,22165,suffolk,
,11721,,new york,1000,suffolk,
,11757,,new york,2950,suffolk,
,6883,,connecticut,20750,fairfield,
,1257,,massachusetts,250,berkshire,
,1266,,massachusetts,1000,berkshire,
,1254,,massachusetts,3200,berkshire,
,11740,,new york,550,suffolk,
,6752,,connecticut,2300,litchfield,
,11704,,new york,15,suffolk,
,1230,,massachusetts,2650,berkshire,
,6880,,connecticut,82370,fairfield,
,6777,,connecticut,716,litchfield,
,6796,,connecticut,6500,litchfield,
,11768,,new york,30108,suffolk,
,11729,,new york,300,suffolk,
,6031,,connecticut,3000,litchfield,
,11702,,new york,1750,suffolk,
,6794,,connecticut,6900,litchfield,
,11703,,new york,25,suffolk,
,11731,,new york,2745,suffolk,
,5770,,vermont,1000,addison,
,6470,,connecticut,3500,fairfield,
,1262,,massachusetts,250,berkshire,
,1260,,massachusetts,250,berkshire,
,6783,,connecticut,6515,litchfield,
,11795,,new york,8750,suffolk,
,6793,,connecticut,3275,litchfield,
,6612,,connecticut,870,fairfield,
,6890,,connecticut,11200,fairfield,
,5491,,vermont,1271,addison,
,11725,,new york,3500,suffolk,
,1240,,massachusetts,2253,berkshire,
,5408,,vermont,400,chittenden,
,11718,,new york,250,suffolk,
,6824,,connecticut,20463,fairfield,
,11706,,new york,5655,suffolk,
,1201,,massachusetts,10045,berkshire,
,5456,,vermont,2800,addison,
,5776,,vermont,2600,bennington,
,6482,,connecticut,1025,fairfield,
,11717,,new york,5000,suffolk,
,6756,,connecticut,2500,litchfield,
,11754,,new york,1500,suffolk,
,6825,,connecticut,661,fairfield,
,5445,,vermont,2900,chittenden,
,1267,,massachusetts,6100,berkshire,
,5482,,vermont,2900,chittenden,
,6468,,connecticut,5950,fairfield,
,6488,,connecticut,1990,new haven,
,5401,,vermont,6615,chittenden,
,6605,,connecticut,1370,fairfield,
,11751,,new york,1500,suffolk,
,6759,,connecticut,7910,litchfield,
,6611,,connecticut,16730,fairfield,
,11788,,new york,11700,suffolk,
,11787,,new york,26100,suffolk,
,6606,,connecticut,750,fairfield,
,6798,,connecticut,825,litchfield,
,1264,,massachusetts,1750,berkshire,
,6604,,connecticut,12800,fairfield,
,11722,,new york,300,suffolk,
,5446,,vermont,1000,chittenden,
,5774,,vermont,250,rutland,
,6058,,connecticut,2500,litchfield,
,11752,,new york,2000,suffolk,
,11730,,new york,1250,suffolk,
,5403,,vermont,2185,chittenden,
,5201,,vermont,500,bennington,
,5753,,vermont,2200,addison,
,6610,,connecticut,250,fairfield,
,5735,,vermont,500,rutland,
,11780,,new york,32187,suffolk,
,11767,,new york,1250,suffolk,
,6614,,connecticut,10,fairfield,
,11769,,new york,25,suffolk,
,6484,,connecticut,2055,fairfield,
,11790,,new york,2500,suffolk,
,5757,,vermont,819,rutland,
,6795,,connecticut,900,litchfield,
,11779,,new york,5400,suffolk,
,11755,,new york,25,suffolk,
,6790,,connecticut,453,litchfield,
,6762,,connecticut,500,new haven,
,1226,,massachusetts,500,berkshire,
,11716,,new york,1508,suffolk,
,6778,,connecticut,1084,litchfield,
,5769,,vermont,1000,addison,
,11733,,new york,66672,suffolk,
,1253,,massachusetts,315,berkshire,
,1247,,massachusetts,250,berkshire,
,11796,,new york,1000,suffolk,
,5733,,vermont,300,rutland,
,5495,,vermont,1350,chittenden,
,5452,,vermont,10200,chittenden,
,1223,,massachusetts,3040,berkshire,
,6787,,connecticut,800,litchfield,
,6779,,connecticut,200,litchfield,
,11720,,new york,4750,suffolk,
,11741,,new york,4230,suffolk,
,11782,,new york,5400,suffolk,
,5254,,vermont,250,bennington,
,6098,,connecticut,250,litchfield,
,6791,,connecticut,250,litchfield,
,6403,,connecticut,1000,new haven,
,6708,,connecticut,250,litchfield,
,11777,,new york,10718,suffolk,
,6460,,connecticut,9747,new haven,
,11705,,new york,1200,suffolk,
,5443,,vermont,300,addison,
,6770,,connecticut,100,new haven,
,5454,,vermont,1000,franklin,
,11742,,new york,516,suffolk,
,6477,,connecticut,2360,new haven,
,5766,,vermont,200,addison,
,11766,,new york,5400,suffolk,
,6525,,connecticut,8700,new haven,
,5494,,vermont,500,chittenden,
,6786,,connecticut,25,litchfield,
,6524,,connecticut,2850,new haven,
,11764,,new york,5000,suffolk,
,11763,,new york,215,suffolk,
,5462,,vermont,100,chittenden,
,6716,,connecticut,1010,new haven,
,6515,,connecticut,800,new haven,
,6516,,connecticut,3515,new haven,
,5701,,vermont,503,rutland,
,11953,,new york,1550,suffolk,
,11713,,new york,500,suffolk,
,6013,,connecticut,250,hartford,
,6514,,connecticut,1300,new haven,
,6519,,connecticut,2250,new haven,
,6010,,connecticut,1505,hartford,
,6511,,connecticut,22110,new haven,
,5489,,vermont,100,chittenden,
,6022,,connecticut,6000,hartford,
,6510,,connecticut,3750,new haven,
,1070,,massachusetts,500,hampshire,
,11719,,new york,25,suffolk,
,6517,,connecticut,4945,new haven,
,6410,,connecticut,13170,new haven,
,6518,,connecticut,3380,new haven,
,6479,,connecticut,1500,hartford,
,11786,,new york,500,suffolk,
,6019,,connecticut,2750,hartford,
,5152,,vermont,2000,bennington,
,1339,,massachusetts,50,franklin,
,6512,,connecticut,1050,new haven,
,5356,,vermont,10,windham,
,11967,,new york,94,suffolk,
,6489,,connecticut,14050,hartford,
,5363,,vermont,1000,bennington,
,6001,,connecticut,2836,hartford,
,6062,,connecticut,1000,hartford,
,6092,,connecticut,1370,hartford,
,6473,,connecticut,1112,new haven,
,5674,,vermont,800,washington,
,1071,,massachusetts,15,hampden,
,11951,,new york,250,suffolk,
,6060,,connecticut,500,hartford,
,11792,,new york,500,suffolk,
,6032,,connecticut,41600,hartford,
,11955,,new york,100,suffolk,
,6089,,connecticut,500,hartford,
,6492,,connecticut,1500,new haven,
